feature,group1,group2,n1,n2,mean1,mean2,median1,median2,test,pval,effect,normal,equal_var,qval
flair_ED_glszm_SmallAreaEmphasis,High,Low,79,79,0.5550461684190907,0.5518484607410534,0.5586759413347142,0.5550823618508572,t,0.6086933419405622,0.08162045337906369,True,True,0.9886655493337617
t2_NCR_glszm_SmallAreaLowGrayLevelEmphasis,High,Low,79,78,0.016688368279013696,0.015010155551160894,0.0051463110975913,0.0042823357238037495,mannwhitney,0.6094801236207947,0.04738721194417397,False,True,0.9887449947359139
t2_ET_glcm_Imc2,High,Low,79,79,0.8734803548752996,0.8808955640532136,0.8872402001407205,0.8979389654036426,mannwhitney,0.6116550060117314,-0.046947604550552795,False,True,0.9910734075643531
flair_ED_glrlm_GrayLevelNonUniformityNormalized,High,Low,79,79,0.11754145339451093,0.12228488233836063,0.1073373668829095,0.1071802829062855,mannwhitney,0.6140962609319254,-0.046627143086043904,False,True,0.9923327975301498
flair_ED_gldm_HighGrayLevelEmphasis,High,Low,79,79,196.63251661221358,168.95846961736504,123.6389487039214,116.09179484514654,mannwhitney,0.6165418002663328,0.04630668162153501,False,True,0.9923327975301498
t1ce_ET_glszm_LargeAreaLowGrayLevelEmphasis,High,Low,79,79,2676.7545629519495,19468.192853055465,0.5130154964891983,1.009877467570352,mannwhitney,0.6165418002663328,-0.04630668162153501,False,True,0.9923327975301498
flair_ED_gldm_LargeDependenceHighGrayLevelEmphasis,High,Low,79,79,17766.388556169226,16515.279176440927,13576.646065336608,11602.268651397531,mannwhitney,0.6165418002663328,0.04630668162153501,False,True,0.9923327975301498
t1_ED_glszm_SmallAreaHighGrayLevelEmphasis,High,Low,79,79,267.30942700406945,190.79300117524042,43.56035859162292,51.34713832112002,mannwhitney,0.6165418002663328,-0.04630668162153501,False,True,0.9923327975301498
t1_NCR_firstorder_Entropy,High,Low,79,78,2.746024497685486,2.7030994586458825,2.5017991582022505,2.5878571204927967,mannwhitney,0.6168755375691155,-0.046413502109704644,False,True,0.9923327975301498
t1ce_ED_gldm_LargeDependenceEmphasis,High,Low,79,79,130.97827958096312,135.88487765265583,87.27336363393786,95.66396516269504,mannwhitney,0.6189916019088011,-0.045986220157026116,False,True,0.9925353545165371
t1ce_NCR_gldm_SmallDependenceHighGrayLevelEmphasis,High,Low,79,78,227.75629802202405,182.69911063252283,22.68825313204253,26.196427723655127,mannwhitney,0.6193493882421428,-0.04608893216488153,False,True,0.9925353545165371
t1ce_ED_glszm_GrayLevelNonUniformityNormalized,High,Low,79,79,0.1003391557995824,0.11559085971316738,0.0912557032334854,0.0947958497926535,mannwhitney,0.6214456436114736,-0.045665758692517225,False,True,0.9925353545165371
t1ce_ED_glrlm_RunVariance,High,Low,79,79,1.9386893128150693,2.540512180629136,0.6565430320059849,0.714634108137756,mannwhitney,0.6214456436114736,-0.045665758692517225,False,True,0.9925353545165371
flair_ET_gldm_LargeDependenceLowGrayLevelEmphasis,High,Low,79,79,1.603467378005899,1.5832402859852508,0.2834546202064668,0.2822707999624055,mannwhitney,0.6214456436114736,-0.045665758692517225,False,True,0.9925353545165371
t1_ED_glrlm_ShortRunHighGrayLevelEmphasis,High,Low,79,79,384.00154229145824,280.29155125565154,51.71823434115626,60.6594122471704,mannwhitney,0.6214456436114736,-0.045665758692517225,False,True,0.9925353545165371
t1ce_ET_ngtdm_Complexity,High,Low,79,79,56833.43396992313,47309.729817288215,1181.2914284264098,1793.9087522031652,mannwhitney,0.6239039029853497,-0.045345297228008334,False,True,0.9952752738099626
t1ce_ED_firstorder_InterquartileRange,High,Low,79,79,113.40822784810126,104.94620253164557,65.0,64.0,mannwhitney,0.6263101824409629,0.03509053036372376,False,True,0.9975150298316684
flair_NCR_gldm_DependenceEntropy,High,Low,79,78,7.028633164443844,7.005592321698014,7.080862494488869,7.220123928994625,mannwhitney,0.6267967575509439,-0.0451152223304122,False,True,0.9975150298316684
t1ce_ED_glrlm_RunEntropy,High,Low,79,79,4.572311626704404,4.487646165766022,4.317705073358296,4.361426121170402,mannwhitney,0.62883298448842,0.044704374298990546,False,True,0.9979199642246945
t1ce_ED_glszm_ZoneVariance,High,Low,79,79,679151.0083553004,877791.5265475902,94773.53012205024,112753.613908501,mannwhitney,0.62883298448842,-0.044704374298990546,False,True,0.9979199642246945
t2_NCR_firstorder_Median,High,Low,79,78,994.1781967742534,926.1307779947916,728.5,731.5,mannwhitney,0.6292853505745275,0.04251866277182733,False,True,0.9979199642246945
flair_ED_glcm_Autocorrelation,High,Low,79,79,204.25410649628515,175.13701819483373,127.7370467444896,118.87851733460587,mannwhitney,0.6313037611390617,0.044383912834481655,False,True,0.9979593542146572
t1ce_ED_gldm_HighGrayLevelEmphasis,High,Low,79,79,406.90194966216507,785.7417194288766,92.48408746279274,85.23397155951598,mannwhitney,0.6313037611390617,0.044383912834481655,False,True,0.9979593542146572
t2_NCR_gldm_SmallDependenceLowGrayLevelEmphasis,High,Low,79,78,0.0033018838334287555,0.002331052992567561,0.0011828170009852,0.0010216610316988,mannwhitney,0.6317829524133312,0.04446608244076598,False,True,0.9979593542146572
t1ce_ED_glcm_DifferenceVariance,High,Low,79,79,4.029131869322432,2.896384510032535,1.1049929926706403,0.9645131660846716,mannwhitney,0.6337786645049801,0.044063451369972764,False,True,0.9979593542146572
t1ce_ED_glszm_LargeAreaEmphasis,High,Low,79,79,682905.3675659952,882775.5240670607,95496.86916461916,113465.0861088546,mannwhitney,0.6337786645049801,-0.044063451369972764,False,True,0.9979593542146572
t1ce_ED_glrlm_LongRunEmphasis,High,Low,79,79,5.036730605297354,6.118766999239923,2.634899423738676,2.7647524363625857,mannwhitney,0.6337786645049801,-0.044063451369972764,False,True,0.9979593542146572
t1_ET_glcm_Imc1,High,Low,79,79,-0.23873239022523443,-0.24396865299941609,-0.2166469927548623,-0.2290395382422514,mannwhitney,0.6362576715001567,0.04374298990546387,False,True,0.9988286677648734
t1ce_ED_glrlm_RunPercentage,High,Low,79,79,0.6752060201072064,0.6673024541167176,0.7146157882889509,0.7049375507386682,mannwhitney,0.6362576715001567,0.04374298990546387,False,True,0.9988286677648734
t1_NCR_glcm_ClusterTendency,High,Low,79,78,58.272489842207335,26.256660864160114,6.792018469662204,7.102401374097083,mannwhitney,0.636785953240284,-0.043816942551119765,False,True,0.9988286677648734
t2_ET_gldm_SmallDependenceHighGrayLevelEmphasis,High,Low,79,79,297.79982887194853,390.9594126672436,31.801528835138207,56.23229262253572,mannwhitney,0.6387407589009628,-0.043422528440954976,False,True,0.9988286677648734
t2_ED_ngtdm_Contrast,High,Low,79,79,0.045660859438175105,0.041499724861989495,0.0365887022029842,0.0346700142029935,mannwhitney,0.6412279033467763,0.043102066976446085,False,True,0.9988286677648734
t2_ED_gldm_SmallDependenceLowGrayLevelEmphasis,High,Low,79,79,0.00114487049113059,0.0012819382749033115,0.0010903544870167,0.0010535426008787,mannwhitney,0.6412279033467763,-0.043102066976446085,False,True,0.9988286677648734
flair_ED_glcm_JointAverage,High,Low,79,79,12.665319674158882,11.924457040485047,11.088165980946542,10.691097195988782,mannwhitney,0.6437190813406042,0.04278160551193719,False,True,0.9988286677648734
t1ce_ET_firstorder_RootMeanSquared,High,Low,79,79,1049.638816727957,954.4617758404303,621.4374263647911,646.8822980271932,mannwhitney,0.6437190813406042,-0.04278160551193719,False,True,0.9988286677648734
flair_ED_glcm_SumAverage,High,Low,79,79,25.330639348317767,23.848914080970097,22.176331961893087,21.38219439197757,mannwhitney,0.6437190813406042,0.04278160551193719,False,True,0.9988286677648734
t2_ET_glrlm_RunEntropy,High,Low,79,79,4.935146855026831,4.980500437503746,4.928505618681101,4.974891817825095,mannwhitney,0.6462142692497141,-0.0424611440474283,False,True,0.9988286677648734
t1_ED_glszm_SizeZoneNonUniformity,High,Low,79,79,864.8168961385007,564.6494189901629,297.30540037243946,293.8269058295964,mannwhitney,0.6462142692497141,-0.0424611440474283,False,True,0.9988286677648734
flair_ED_firstorder_Entropy,High,Low,79,79,3.3850839357829776,3.3085728078927343,3.3516534891541694,3.3494442187023123,mannwhitney,0.6462142692497141,0.0424611440474283,False,True,0.9988286677648734
t1ce_ET_firstorder_Mean,High,Low,79,79,1025.8178653376165,933.9144063467031,601.6792452830189,626.0393265485613,mannwhitney,0.6487134433062736,-0.042140682582919406,False,True,0.9988286677648734
t1ce_NCR_glcm_JointEntropy,High,Low,79,78,6.201016544810866,6.092229286614868,6.081297646306364,6.372385815975628,mannwhitney,0.6518938717906788,-0.04186952288218111,False,True,0.9988286677648734
t1_NCR_firstorder_Median,High,Low,79,78,455.32898992224585,410.3080092210036,281.0,294.0,mannwhitney,0.653146132183664,-0.03570269393054203,False,True,0.9988286677648734
t1ce_ET_firstorder_Median,High,Low,79,79,1000.0,913.2974683544304,579.0,612.0,mannwhitney,0.6537199612650054,-0.03957699086684826,False,True,0.9988286677648734
t1ce_ED_glrlm_ShortRunEmphasis,High,Low,79,79,0.7498387129424302,0.7457555863875648,0.7835840896322742,0.7771955985436618,mannwhitney,0.6537236541187912,0.04149975965390162,False,True,0.9988286677648734
t1ce_NCR_glcm_InverseVariance,High,Low,79,78,0.3686520803355029,0.36219505145245157,0.4016052535495288,0.39476980118208327,mannwhitney,0.6544260274344738,0.041544952937358,False,True,0.9988286677648734
t1_ED_gldm_DependenceVariance,High,Low,79,79,24.35227210563398,25.88516813525204,23.659047943035795,23.55304601669743,mannwhitney,0.6562346426694352,-0.04117929818939273,False,True,0.9988286677648734
t1ce_ED_glrlm_RunLengthNonUniformityNormalized,High,Low,79,79,0.5528616367559577,0.5447669920017438,0.5720836785998695,0.5623501441095533,mannwhitney,0.6562346426694352,0.04117929818939273,False,True,0.9988286677648734
t1_NCR_shape_SurfaceVolumeRatio,High,Low,79,78,0.9629651505724393,0.9718784695754568,0.7829776492972976,0.8333694917266069,mannwhitney,0.6569621654692026,0.041220382992534894,False,True,0.9988286677648734
t1ce_NCR_shape_SurfaceVolumeRatio,High,Low,79,78,0.9629651505724393,0.9718784695754568,0.7829776492972976,0.8333694917266069,mannwhitney,0.6569621654692026,0.041220382992534894,False,True,0.9988286677648734
t2_NCR_shape_SurfaceVolumeRatio,High,Low,79,78,0.9629651505724393,0.9718784695754568,0.7829776492972976,0.8333694917266069,mannwhitney,0.6569621654692026,0.041220382992534894,False,True,0.9988286677648734
flair_NCR_shape_SurfaceVolumeRatio,High,Low,79,78,0.9629651505724393,0.9718784695754568,0.7829776492972976,0.8333694917266069,mannwhitney,0.6569621654692026,0.041220382992534894,False,True,0.9988286677648734
t1ce_ET_gldm_SmallDependenceHighGrayLevelEmphasis,High,Low,79,79,1166.4543053650593,1305.382697832066,60.67561785567642,82.20957445372967,mannwhitney,0.6587495209582304,-0.040858836724883836,False,True,0.9988286677648734
flair_NCR_glrlm_LongRunLowGrayLevelEmphasis,High,Low,79,78,0.073150658237543,0.3005957351171601,0.0238112201891345,0.0225940954881476,mannwhitney,0.6595022608501251,0.04089581304771178,False,True,0.9988286677648734
t1ce_ED_glrlm_HighGrayLevelRunEmphasis,High,Low,79,79,410.6318075303656,788.0487871283999,94.84239282003487,89.7573359511054,mannwhitney,0.6637908488852,0.04021791379586605,False,True,0.9988286677648734
t1_NCR_firstorder_InterquartileRange,High,Low,79,78,85.75497542755514,66.36119744716547,47.0,49.0,mannwhitney,0.6658131804032827,-0.029535864978902954,False,True,0.9988286677648734
t1ce_ED_glszm_SizeZoneNonUniformity,High,Low,79,79,1532.368616214256,1643.2627399926846,681.7407407407408,707.9045553145336,mannwhitney,0.6663172492637531,-0.03989745233135716,False,True,0.9988286677648734
t1ce_ET_glszm_ZonePercentage,High,Low,79,79,0.34693101553705585,0.32599619004839636,0.3246376811594202,0.3418102382326271,mannwhitney,0.6663172492637531,0.03989745233135716,False,True,0.9988286677648734
t2_ED_glrlm_RunEntropy,High,Low,79,79,5.041541295504937,4.997366072534561,5.057380570012771,5.067589885091262,t,0.6673151833498407,0.06852181069572569,True,True,0.9988286677648734
t2_NCR_glcm_ClusterProminence,High,Low,79,78,2055111.270467139,1758517.4784489584,18711.092912405005,37620.97277781435,mannwhitney,0.6697017101713614,-0.039597533268419347,False,True,0.9988286677648734
t1ce_NCR_glszm_ZonePercentage,High,Low,79,78,0.23685809144041783,0.22470690313738304,0.185664437336435,0.18240038392697705,mannwhitney,0.6722612118527458,0.039272963323596234,False,True,0.9988286677648734
t1_NCR_glszm_GrayLevelNonUniformityNormalized,High,Low,79,78,0.15273303869405433,0.1443345746329889,0.1404019088451921,0.13308716706072343,mannwhitney,0.6722612118527458,0.039272963323596234,False,True,0.9988286677648734
t1_ED_glrlm_GrayLevelVariance,High,Low,79,79,19.19007336309239,12.397154501911753,3.214987739202248,3.1218697848965893,mannwhitney,0.6739190977778777,0.03893606793783048,False,True,0.9988286677648734
flair_ED_glcm_Imc2,High,Low,79,79,0.8786912675314911,0.8814132962415036,0.8987945408668051,0.8930226488385811,mannwhitney,0.6739190977778777,0.03893606793783048,False,True,0.9988286677648734
flair_NCR_firstorder_Skewness,High,Low,79,78,-0.03229902304358535,-0.08301312621047173,-0.0027903331038727,-0.11134855200904045,t,0.6744958146662854,0.06716576621289702,True,True,0.9988286677648734
t1ce_NCR_firstorder_Entropy,High,Low,79,78,3.4728481052703217,3.4138529488159213,3.4101035503717894,3.5496805423844098,mannwhitney,0.6748245177664876,-0.03894839337877313,False,True,0.9988286677648734
flair_ED_glcm_ClusterTendency,High,Low,79,79,38.70562874085705,30.712470332994386,23.306357296012603,24.17166561947766,mannwhitney,0.6764605128026042,0.03861560647332158,False,True,0.9988286677648734
flair_ED_glcm_SumSquares,High,Low,79,79,10.599441897203553,8.404000394789778,6.523465793741091,6.625301993831192,mannwhitney,0.6764605128026042,0.03861560647332158,False,True,0.9988286677648734
flair_ED_glcm_DifferenceVariance,High,Low,79,79,1.7980550569210905,1.456478215369501,1.1690489982101888,1.1314481573996404,mannwhitney,0.6790056184656859,0.03829514500881269,False,True,0.9988286677648734
t2_NCR_gldm_LargeDependenceLowGrayLevelEmphasis,High,Low,79,78,0.9340886740360381,1.6936137192538048,0.1683792250807705,0.16212038898884806,mannwhitney,0.6799624382142979,-0.038299253489126904,False,True,0.9988286677648734
t1ce_ED_glcm_MaximumProbability,High,Low,79,79,0.12287871626155365,0.14375516745357506,0.0835954972055799,0.0888793026829857,mannwhitney,0.6815543893045118,-0.0379746835443038,False,True,0.9988286677648734
t2_NCR_firstorder_Mean,High,Low,79,78,987.420305023309,919.5150484985785,729.5217655609885,756.1228168706223,mannwhitney,0.6825370003819969,0.0379746835443038,False,True,0.9988286677648734
t2_ET_glcm_DifferenceAverage,High,Low,79,79,2.4882868072416984,2.3923271707646574,1.87203376461116,1.914089992472627,mannwhitney,0.6841067997310949,0.03765422207979491,False,True,0.9988286677648734
t2_NCR_glcm_JointEnergy,High,Low,79,78,0.02709594054476959,0.029019096550097274,0.0150428156692924,0.009110478710807949,mannwhitney,0.6851152620508681,0.037650113599480686,False,True,0.9988286677648734
t1ce_NCR_glcm_ClusterProminence,High,Low,79,78,335226.1402621333,324235.2472441041,1842.9905236255763,2944.5544267570044,mannwhitney,0.6851152620508681,-0.037650113599480686,False,True,0.9988286677648734
flair_ED_gldm_LargeDependenceLowGrayLevelEmphasis,High,Low,79,79,1.8030302564919551,2.1209611406861355,0.776871315537324,0.8350546539617137,mannwhitney,0.6892224363732011,-0.03701329915077712,False,True,0.9988286677648734
flair_ED_glrlm_ShortRunHighGrayLevelEmphasis,High,Low,79,79,153.6782508582303,129.90116499202472,85.43164968486354,85.49553764749763,mannwhitney,0.6892224363732011,0.03701329915077712,False,True,0.9988286677648734
WT_elongation,High,Low,79,79,0.7281513488540986,0.7213679575698192,0.7379293246258185,0.7206147210926412,t,0.6909579249275746,0.06337316804452366,True,True,0.9988286677648734
flair_ED_glcm_SumEntropy,High,Low,79,79,4.243045869050436,4.171632342133219,4.191899110566566,4.213240720888673,mannwhitney,0.6917856107926441,0.03669283768626823,False,True,0.9988286677648734
flair_ED_glrlm_HighGrayLevelRunEmphasis,High,Low,79,79,189.57006703969128,163.26232282018682,113.7586332359454,110.53048641870689,mannwhitney,0.6917856107926441,0.03669283768626823,False,True,0.9988286677648734
t2_ET_firstorder_90Percentile,High,Low,79,79,973.1906499548807,918.9505992261669,756.4000000000005,801.0,mannwhitney,0.6930669745295924,0.03669283768626823,False,True,0.9988286677648734
t2_ED_ngtdm_Busyness,High,Low,79,79,10.02329314174506,14.400252460272682,5.575089884071416,4.511516517624966,mannwhitney,0.6943523212092171,-0.03637237622175933,False,True,0.9988286677648734
t1_ED_firstorder_Variance,High,Low,79,79,11651.770986816724,7377.529101937147,1679.0832244469184,1673.8277729230886,mannwhitney,0.6943523212092171,0.03637237622175933,False,True,0.9988286677648734
t1_ED_glrlm_RunVariance,High,Low,79,79,2.0683753080589558,2.198175432058516,1.145174841402787,1.0970076890041345,mannwhitney,0.6943523212092171,-0.03637237622175933,False,True,0.9988286677648734
t1_ED_gldm_GrayLevelVariance,High,Low,79,79,18.727071832542535,11.887337239364145,2.767671072189602,2.756589163102422,mannwhitney,0.6943523212092171,0.03637237622175933,False,True,0.9988286677648734
t1_ED_glcm_SumSquares,High,Low,79,79,17.621451908183744,10.655275256269926,2.6116268182577302,2.504973131855896,mannwhitney,0.6969225414194281,0.03605191475725044,False,True,0.9988286677648734
flair_ED_firstorder_Range,High,Low,79,79,568.5254400712025,542.1854951110067,522.0,491.0,mannwhitney,0.698205248757855,0.03460983816696042,False,True,0.9988286677648734
t2_ET_firstorder_10Percentile,High,Low,79,79,615.4622010822537,570.9806461382516,476.6741638183594,494.0,mannwhitney,0.6994936357742729,0.03300753084441596,False,True,0.9988286677648734
